run,case_id,mode,cell,source_case_id,ref_case_id,ref_swap_index,ref_swap_tag,sim_gen_ref,sim_gen_source,seed,status,target_audio,source_audio,timbre_ref_audio
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_en_src_zh_ref_same_gender_000001,no_text,en_src_zh_ref_same_gender,seedtts_no_text_en_src_zh_ref_same_gender_000001,,,,-0.049116868525743484,0.5728079080581665,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_en_src_zh_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_86172-common_voice_en_86173/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/hardcase/raokouling-0193/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_en_src_zh_ref_same_gender_000002,no_text,en_src_zh_ref_same_gender,seedtts_no_text_en_src_zh_ref_same_gender_000002,,,,0.10701137781143188,0.3966490626335144,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_en_src_zh_ref_same_gender_000002.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_19428391-common_voice_en_19428396/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005156-00000018/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_f2m_000000,no_text,zh_src_en_ref_f2m,seedtts_no_text_zh_src_en_ref_f2m_000000,,,,0.06273219734430313,0.3632245659828186,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_f2m_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004651-00000039/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_21319256-common_voice_en_21319257/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_f2m_000001,no_text,zh_src_en_ref_f2m,seedtts_no_text_zh_src_en_ref_f2m_000001,,,,0.05271311104297638,0.5313418507575989,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_f2m_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004665-00000024/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_32717587-common_voice_en_32717586/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_m2f_000000,no_text,zh_src_en_ref_m2f,seedtts_no_text_zh_src_en_ref_m2f_000000,,,,0.06760410219430923,0.5032299757003784,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_m2f_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004597-00000021/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_509177-common_voice_en_509186/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_m2f_000001,no_text,zh_src_en_ref_m2f,seedtts_no_text_zh_src_en_ref_m2f_000001,,,,0.20584112405776978,0.3843660056591034,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_m2f_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004902-00000055/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_35299046-common_voice_en_35299043/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_same_gender_000000,no_text,zh_src_en_ref_same_gender,seedtts_no_text_zh_src_en_ref_same_gender_000000,,,,0.25444650650024414,0.4485757350921631,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_same_gender_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/hardcase/00005506-00000079/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_20872043-common_voice_en_20872046/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_same_gender_000001,no_text,zh_src_en_ref_same_gender,seedtts_no_text_zh_src_en_ref_same_gender_000001,,,,0.20633858442306519,0.4222516417503357,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004885-00000005/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_631730-common_voice_en_631731/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_zh_ref_same_gender_000000,no_text,zh_src_zh_ref_same_gender,seedtts_no_text_zh_src_zh_ref_same_gender_000000,,,,0.374760240316391,0.6422793865203857,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_zh_ref_same_gender_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/10003613-00000062/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004858-00000113/prompt.wav
v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_zh_ref_same_gender_000001,no_text,zh_src_zh_ref_same_gender,seedtts_no_text_zh_src_zh_ref_same_gender_000001,,,,0.3184453845024109,0.5597719550132751,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-1500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_zh_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005256-00000061/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005464-00000076/prompt.wav
