run,case_id,mode,cell,source_case_id,ref_case_id,ref_swap_index,ref_swap_tag,sim_gen_ref,sim_gen_source,seed,status,target_audio,source_audio,timbre_ref_audio
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_en_src_zh_ref_same_gender_000001,no_text,en_src_zh_ref_same_gender,seedtts_no_text_en_src_zh_ref_same_gender_000001,,,,0.07125928997993469,0.49396392703056335,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_en_src_zh_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_86172-common_voice_en_86173/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/hardcase/raokouling-0193/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_en_src_zh_ref_same_gender_000002,no_text,en_src_zh_ref_same_gender,seedtts_no_text_en_src_zh_ref_same_gender_000002,,,,0.2444145530462265,0.40218567848205566,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_en_src_zh_ref_same_gender_000002.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_19428391-common_voice_en_19428396/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005156-00000018/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_f2m_000000,no_text,zh_src_en_ref_f2m,seedtts_no_text_zh_src_en_ref_f2m_000000,,,,0.10773026943206787,0.3050772249698639,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_f2m_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004651-00000039/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_21319256-common_voice_en_21319257/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_f2m_000001,no_text,zh_src_en_ref_f2m,seedtts_no_text_zh_src_en_ref_f2m_000001,,,,0.18510702252388,0.44185131788253784,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_f2m_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004665-00000024/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_32717587-common_voice_en_32717586/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_m2f_000000,no_text,zh_src_en_ref_m2f,seedtts_no_text_zh_src_en_ref_m2f_000000,,,,0.09752131253480911,0.472567617893219,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_m2f_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004597-00000021/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_509177-common_voice_en_509186/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_m2f_000001,no_text,zh_src_en_ref_m2f,seedtts_no_text_zh_src_en_ref_m2f_000001,,,,0.23482674360275269,0.4630934000015259,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_m2f_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004902-00000055/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_35299046-common_voice_en_35299043/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_same_gender_000000,no_text,zh_src_en_ref_same_gender,seedtts_no_text_zh_src_en_ref_same_gender_000000,,,,0.18852025270462036,0.3199057877063751,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_same_gender_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/hardcase/00005506-00000079/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_20872043-common_voice_en_20872046/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_same_gender_000001,no_text,zh_src_en_ref_same_gender,seedtts_no_text_zh_src_en_ref_same_gender_000001,,,,0.1041269451379776,0.4365931749343872,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004885-00000005/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_631730-common_voice_en_631731/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_zh_ref_same_gender_000000,no_text,zh_src_zh_ref_same_gender,seedtts_no_text_zh_src_zh_ref_same_gender_000000,,,,0.31906431913375854,0.11149764060974121,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_zh_ref_same_gender_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/10003613-00000062/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004858-00000113/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234,seedtts_no_text_zh_src_zh_ref_same_gender_000001,no_text,zh_src_zh_ref_same_gender,seedtts_no_text_zh_src_zh_ref_same_gender_000001,,,,0.3807629942893982,0.26318928599357605,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2500_quick20_d2d3_seed1234/seedtts_no_text_zh_src_zh_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005256-00000061/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005464-00000076/prompt.wav
