run,case_id,mode,cell,source_case_id,ref_case_id,ref_swap_index,ref_swap_tag,sim_gen_ref,sim_gen_source,seed,status,target_audio,source_audio,timbre_ref_audio
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_en_src_zh_ref_same_gender_000001,no_text,en_src_zh_ref_same_gender,seedtts_no_text_en_src_zh_ref_same_gender_000001,,,,0.06172807142138481,0.46730703115463257,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_en_src_zh_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_86172-common_voice_en_86173/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/hardcase/raokouling-0193/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_en_src_zh_ref_same_gender_000002,no_text,en_src_zh_ref_same_gender,seedtts_no_text_en_src_zh_ref_same_gender_000002,,,,0.13638029992580414,0.44520771503448486,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_en_src_zh_ref_same_gender_000002.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_19428391-common_voice_en_19428396/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005156-00000018/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_f2m_000000,no_text,zh_src_en_ref_f2m,seedtts_no_text_zh_src_en_ref_f2m_000000,,,,0.0037984196096658707,0.29943543672561646,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_f2m_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004651-00000039/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_21319256-common_voice_en_21319257/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_f2m_000001,no_text,zh_src_en_ref_f2m,seedtts_no_text_zh_src_en_ref_f2m_000001,,,,0.1571952849626541,0.5221066474914551,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_f2m_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004665-00000024/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_32717587-common_voice_en_32717586/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_m2f_000000,no_text,zh_src_en_ref_m2f,seedtts_no_text_zh_src_en_ref_m2f_000000,,,,0.06248093768954277,0.6164504289627075,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_m2f_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004597-00000021/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_509177-common_voice_en_509186/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_m2f_000001,no_text,zh_src_en_ref_m2f,seedtts_no_text_zh_src_en_ref_m2f_000001,,,,0.15445280075073242,0.5159498453140259,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_m2f_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004902-00000055/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_35299046-common_voice_en_35299043/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_same_gender_000000,no_text,zh_src_en_ref_same_gender,seedtts_no_text_zh_src_en_ref_same_gender_000000,,,,0.3020339906215668,0.4080474376678467,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_same_gender_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/hardcase/00005506-00000079/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_20872043-common_voice_en_20872046/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_en_ref_same_gender_000001,no_text,zh_src_en_ref_same_gender,seedtts_no_text_zh_src_en_ref_same_gender_000001,,,,0.13936848938465118,0.36825284361839294,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_en_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004885-00000005/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/en/common_voice_en_631730-common_voice_en_631731/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_zh_ref_same_gender_000000,no_text,zh_src_zh_ref_same_gender,seedtts_no_text_zh_src_zh_ref_same_gender_000000,,,,0.4256197512149811,0.6294702291488647,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_zh_ref_same_gender_000000.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/10003613-00000062/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00004858-00000113/prompt.wav
v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234,seedtts_no_text_zh_src_zh_ref_same_gender_000001,no_text,zh_src_zh_ref_same_gender,seedtts_no_text_zh_src_zh_ref_same_gender_000001,,,,0.19120998680591583,0.22835014760494232,1234,ok,/inspire/qb-ilm2/project/embodied-multimodality/public/xyzhang/projects/MOSS-CodecVC/testset/outputs/ver2_9_v1sec_seq_pure_olddata_quick_eval/v1sec_seq_pure_olddata_fix6_step-2000_quick20_d2d3_seed1234/seedtts_no_text_zh_src_zh_ref_same_gender_000001.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005256-00000061/prompt.wav,/inspire/hdd/project/embodied-multimodality/public/TTSBackbone/inference_path/benchmark/zh/00005464-00000076/prompt.wav
